cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_em_coletivo
14976;2012;2012m07;Rio de Janeiro;3304557;Capital;2
14977;2012;2012m07;Rio de Janeiro;3304557;Capital;1
14978;2012;2012m07;Rio de Janeiro;3304557;Capital;1
14979;2012;2012m07;Rio de Janeiro;3304557;Capital;4
14980;2012;2012m07;Seropédica;3305554;Baixada Fluminense;0
14981;2012;2012m07;Itaguaí;3302007;Baixada Fluminense;2
14982;2012;2012m07;Paracambi;3303609;Baixada Fluminense;0
14983;2012;2012m07;Nova Iguaçu;3303500;Baixada Fluminense;2
14984;2012;2012m07;Mesquita;3302858;Baixada Fluminense;2
14985;2012;2012m07;Belford Roxo;3300456;Baixada Fluminense;3
14986;2012;2012m07;Queimados;3304144;Baixada Fluminense;2
14987;2012;2012m07;Nova Iguaçu;3303500;Baixada Fluminense;9
14988;2012;2012m07;Nilópolis;3303203;Baixada Fluminense;1
14989;2012;2012m07;Nova Iguaçu;3303500;Baixada Fluminense;1
14990;2012;2012m07;Duque de Caxias;3301702;Baixada Fluminense;13
14991;2012;2012m07;Duque de Caxias;3301702;Baixada Fluminense;4
14992;2012;2012m07;Duque de Caxias;3301702;Baixada Fluminense;2
14993;2012;2012m07;Duque de Caxias;3301702;Baixada Fluminense;5
14994;2012;2012m07;Japeri;3302270;Baixada Fluminense;2
14995;2012;2012m07;São João de Meriti;3305109;Baixada Fluminense;7
14996;2012;2012m07;Magé;3302502;Baixada Fluminense;1
14997;2012;2012m07;Magé;3302502;Baixada Fluminense;2
14998;2012;2012m07;Guapimirim;3301850;Baixada Fluminense;0
14999;2012;2012m07;Tanguá;3305752;Interior;0
15000;2012;2012m07;Itaboraí;3301900;Interior;7
15001;2012;2012m07;São Gonçalo;3304904;Grande Niterói;4
15002;2012;2012m07;São Gonçalo;3304904;Grande Niterói;2
15003;2012;2012m07;São Gonçalo;3304904;Grande Niterói;26
15004;2012;2012m07;São Gonçalo;3304904;Grande Niterói;15
15005;2012;2012m07;Niterói;3303302;Grande Niterói;1
15006;2012;2012m07;Niterói;3303302;Grande Niterói;1
15007;2012;2012m07;Niterói;3303302;Grande Niterói;16
15008;2012;2012m07;Niterói;3303302;Grande Niterói;2
15009;2012;2012m07;Niterói;3303302;Grande Niterói;1
15010;2012;2012m07;Maricá;3302700;Grande Niterói;4
15011;2012;2012m07;Barra do Pirai;3300308;Interior;1
15012;2012;2012m07;Resende;3304201;Interior;0
15013;2012;2012m07;Barra Mansa;3300407;Interior;1
15014;2012;2012m07;Valença;3306107;Interior;0
15015;2012;2012m07;Rio das Flores;3304508;Interior;0
15016;2012;2012m07;Volta Redonda;3306305;Interior;1
15017;2012;2012m07;Piraí;3304003;Interior;0
15018;2012;2012m07;Vassouras;3306206;Interior;0
15019;2012;2012m07;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15020;2012;2012m07;Mendes;3302809;Interior;0
15021;2012;2012m07;Engenheiro Paulo de Frontin;3301801;Interior;0
15022;2012;2012m07;Itatiaia;3302254;Interior;0
15023;2012;2012m07;"Porto Real;Quatis";9999992;Interior;0
15024;2012;2012m07;Pinheiral;3303955;Interior;0
15025;2012;2012m07;São José do Vale do Rio Preto;3305158;Interior;0
15026;2012;2012m07;Petrópolis;3303906;Interior;0
15027;2012;2012m07;Petrópolis;3303906;Interior;0
15028;2012;2012m07;Paraíba do Sul;3303708;Interior;0
15029;2012;2012m07;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15030;2012;2012m07;Sapucaia;3305406;Interior;0
15031;2012;2012m07;Teresópolis;3305802;Interior;0
15032;2012;2012m07;Sumidouro;3305703;Interior;0
15033;2012;2012m07;Carmo;3301207;Interior;0
15034;2012;2012m07;Araruama;3300209;Interior;1
15035;2012;2012m07;Rio Bonito;3304300;Interior;5
15036;2012;2012m07;Silva Jardim;3305604;Interior;0
15037;2012;2012m07;Casimiro de Abreu;3301306;Interior;0
15038;2012;2012m07;Conceição de Macabú;3301405;Interior;0
15039;2012;2012m07;Macaé;3302403;Interior;13
15040;2012;2012m07;Saquarema;3305505;Interior;1
15041;2012;2012m07;São Pedro da Aldeia;3305208;Interior;0
15042;2012;2012m07;Cabo Frio;3300704;Interior;0
15043;2012;2012m07;Armação dos Búzios;3300233;Interior;0
15044;2012;2012m07;Rio das Ostras;3304524;Interior;0
15045;2012;2012m07;Iguaba Grande;3301876;Interior;0
15046;2012;2012m07;"Quissamã;Carapebus";9999994;Interior;0
15047;2012;2012m07;Arraial do Cabo;3300258;Interior;0
15048;2012;2012m07;Campos dos Goytacazes;3301009;Interior;1
15049;2012;2012m07;Itaocara;3302106;Interior;0
15050;2012;2012m07;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15051;2012;2012m07;Miracema;3303005;Interior;0
15052;2012;2012m07;Laje do Muriaé;3302304;Interior;0
15053;2012;2012m07;Porciúncula;3304102;Interior;0
15054;2012;2012m07;"Natividade;Varre-Sai";9999997;Interior;0
15055;2012;2012m07;São Fidélis;3304805;Interior;0
15056;2012;2012m07;Cambuci;3300902;Interior;0
15057;2012;2012m07;"Itaperuna;São José de Ubá";9999996;Interior;0
15058;2012;2012m07;Bom Jesus de Itabapoana;3300605;Interior;0
15059;2012;2012m07;São João da Barra;3305000;Interior;0
15060;2012;2012m07;Campos dos Goytacazes;3301009;Interior;0
15061;2012;2012m07;São Francisco de Itabapoana;3304755;Interior;0
15062;2012;2012m07;"Cardoso Moreira;Italva";9999995;Interior;0
15063;2012;2012m07;Nova Friburgo;3303401;Interior;0
15064;2012;2012m07;Duas Barras;3301603;Interior;0
15065;2012;2012m07;Cantagalo;3301108;Interior;0
15066;2012;2012m07;"Cordeiro;Macuco";9999998;Interior;0
15067;2012;2012m07;São Sebastião do Alto;3305307;Interior;0
15068;2012;2012m07;Santa Maria Madalena;3304607;Interior;0
15069;2012;2012m07;Trajano de Morais;3305901;Interior;0
15070;2012;2012m07;Bom Jardim;3300506;Interior;0
15071;2012;2012m07;Cachoeiras de Macacu;3300803;Interior;0
15072;2012;2012m07;Mangaratiba;3302601;Interior;1
15073;2012;2012m07;Angra dos Reis;3300100;Interior;2
15074;2012;2012m07;Paraty;3303807;Interior;0
15075;2012;2012m07;Rio Claro;3304409;Interior;0
15076;2012;2012m08;Rio de Janeiro;3304557;Capital;5
15077;2012;2012m08;Rio de Janeiro;3304557;Capital;5
15078;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15079;2012;2012m08;Rio de Janeiro;3304557;Capital;6
15080;2012;2012m08;Rio de Janeiro;3304557;Capital;0
15081;2012;2012m08;Rio de Janeiro;3304557;Capital;0
15082;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15083;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15084;2012;2012m08;Rio de Janeiro;3304557;Capital;1
15085;2012;2012m08;Rio de Janeiro;3304557;Capital;2
15086;2012;2012m08;Rio de Janeiro;3304557;Capital;0
15087;2012;2012m08;Rio de Janeiro;3304557;Capital;0
15088;2012;2012m08;Rio de Janeiro;3304557;Capital;4
15089;2012;2012m08;Rio de Janeiro;3304557;Capital;5
15090;2012;2012m08;Rio de Janeiro;3304557;Capital;2
15091;2012;2012m08;Rio de Janeiro;3304557;Capital;2
15092;2012;2012m08;Rio de Janeiro;3304557;Capital;22
15093;2012;2012m08;Rio de Janeiro;3304557;Capital;4
15094;2012;2012m08;Rio de Janeiro;3304557;Capital;4
15095;2012;2012m08;Rio de Janeiro;3304557;Capital;2
15096;2012;2012m08;Rio de Janeiro;3304557;Capital;7
15097;2012;2012m08;Rio de Janeiro;3304557;Capital;4
15098;2012;2012m08;Rio de Janeiro;3304557;Capital;7
15099;2012;2012m08;Rio de Janeiro;3304557;Capital;4
15100;2012;2012m08;Rio de Janeiro;3304557;Capital;13
15101;2012;2012m08;Rio de Janeiro;3304557;Capital;2
15102;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15103;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15104;2012;2012m08;Rio de Janeiro;3304557;Capital;8
15105;2012;2012m08;Rio de Janeiro;3304557;Capital;5
15106;2012;2012m08;Rio de Janeiro;3304557;Capital;10
15107;2012;2012m08;Rio de Janeiro;3304557;Capital;8
15108;2012;2012m08;Rio de Janeiro;3304557;Capital;9
15109;2012;2012m08;Rio de Janeiro;3304557;Capital;6
15110;2012;2012m08;Rio de Janeiro;3304557;Capital;12
15111;2012;2012m08;Rio de Janeiro;3304557;Capital;7
15112;2012;2012m08;Rio de Janeiro;3304557;Capital;1
15113;2012;2012m08;Rio de Janeiro;3304557;Capital;1
15114;2012;2012m08;Rio de Janeiro;3304557;Capital;3
15115;2012;2012m08;Rio de Janeiro;3304557;Capital;6
15116;2012;2012m08;Seropédica;3305554;Baixada Fluminense;0
15117;2012;2012m08;Itaguaí;3302007;Baixada Fluminense;6
15118;2012;2012m08;Paracambi;3303609;Baixada Fluminense;0
15119;2012;2012m08;Nova Iguaçu;3303500;Baixada Fluminense;7
15120;2012;2012m08;Mesquita;3302858;Baixada Fluminense;0
15121;2012;2012m08;Belford Roxo;3300456;Baixada Fluminense;3
15122;2012;2012m08;Queimados;3304144;Baixada Fluminense;1
15123;2012;2012m08;Nova Iguaçu;3303500;Baixada Fluminense;4
15124;2012;2012m08;Nilópolis;3303203;Baixada Fluminense;1
15125;2012;2012m08;Nova Iguaçu;3303500;Baixada Fluminense;6
15126;2012;2012m08;Duque de Caxias;3301702;Baixada Fluminense;16
15127;2012;2012m08;Duque de Caxias;3301702;Baixada Fluminense;6
15128;2012;2012m08;Duque de Caxias;3301702;Baixada Fluminense;0
15129;2012;2012m08;Duque de Caxias;3301702;Baixada Fluminense;7
15130;2012;2012m08;Japeri;3302270;Baixada Fluminense;0
15131;2012;2012m08;São João de Meriti;3305109;Baixada Fluminense;4
15132;2012;2012m08;Magé;3302502;Baixada Fluminense;1
15133;2012;2012m08;Magé;3302502;Baixada Fluminense;0
15134;2012;2012m08;Guapimirim;3301850;Baixada Fluminense;0
15135;2012;2012m08;Tanguá;3305752;Interior;1
15136;2012;2012m08;Itaboraí;3301900;Interior;6
15137;2012;2012m08;São Gonçalo;3304904;Grande Niterói;5
15138;2012;2012m08;São Gonçalo;3304904;Grande Niterói;8
15139;2012;2012m08;São Gonçalo;3304904;Grande Niterói;12
15140;2012;2012m08;São Gonçalo;3304904;Grande Niterói;4
15141;2012;2012m08;Niterói;3303302;Grande Niterói;10
15142;2012;2012m08;Niterói;3303302;Grande Niterói;1
15143;2012;2012m08;Niterói;3303302;Grande Niterói;15
15144;2012;2012m08;Niterói;3303302;Grande Niterói;6
15145;2012;2012m08;Niterói;3303302;Grande Niterói;1
15146;2012;2012m08;Maricá;3302700;Grande Niterói;3
15147;2012;2012m08;Barra do Pirai;3300308;Interior;0
15148;2012;2012m08;Resende;3304201;Interior;1
15149;2012;2012m08;Barra Mansa;3300407;Interior;0
15150;2012;2012m08;Valença;3306107;Interior;0
15151;2012;2012m08;Rio das Flores;3304508;Interior;0
15152;2012;2012m08;Volta Redonda;3306305;Interior;0
15153;2012;2012m08;Piraí;3304003;Interior;0
15154;2012;2012m08;Vassouras;3306206;Interior;0
15155;2012;2012m08;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15156;2012;2012m08;Mendes;3302809;Interior;0
15157;2012;2012m08;Engenheiro Paulo de Frontin;3301801;Interior;0
15158;2012;2012m08;Itatiaia;3302254;Interior;0
15159;2012;2012m08;"Porto Real;Quatis";9999992;Interior;0
15160;2012;2012m08;Pinheiral;3303955;Interior;0
15161;2012;2012m08;São José do Vale do Rio Preto;3305158;Interior;0
15162;2012;2012m08;Petrópolis;3303906;Interior;0
15163;2012;2012m08;Petrópolis;3303906;Interior;0
15164;2012;2012m08;Paraíba do Sul;3303708;Interior;0
15165;2012;2012m08;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15166;2012;2012m08;Sapucaia;3305406;Interior;0
15167;2012;2012m08;Teresópolis;3305802;Interior;0
15168;2012;2012m08;Sumidouro;3305703;Interior;0
15169;2012;2012m08;Carmo;3301207;Interior;0
15170;2012;2012m08;Araruama;3300209;Interior;0
15171;2012;2012m08;Rio Bonito;3304300;Interior;0
15172;2012;2012m08;Silva Jardim;3305604;Interior;0
15173;2012;2012m08;Casimiro de Abreu;3301306;Interior;0
15174;2012;2012m08;Conceição de Macabú;3301405;Interior;0
15175;2012;2012m08;Macaé;3302403;Interior;7
15176;2012;2012m08;Saquarema;3305505;Interior;0
15177;2012;2012m08;São Pedro da Aldeia;3305208;Interior;3
15178;2012;2012m08;Cabo Frio;3300704;Interior;2
15179;2012;2012m08;Armação dos Búzios;3300233;Interior;0
15180;2012;2012m08;Rio das Ostras;3304524;Interior;1
15181;2012;2012m08;Iguaba Grande;3301876;Interior;0
15182;2012;2012m08;"Quissamã;Carapebus";9999994;Interior;0
15183;2012;2012m08;Arraial do Cabo;3300258;Interior;0
15184;2012;2012m08;Campos dos Goytacazes;3301009;Interior;0
15185;2012;2012m08;Itaocara;3302106;Interior;0
15186;2012;2012m08;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15187;2012;2012m08;Miracema;3303005;Interior;0
15188;2012;2012m08;Laje do Muriaé;3302304;Interior;0
15189;2012;2012m08;Porciúncula;3304102;Interior;0
15190;2012;2012m08;"Natividade;Varre-Sai";9999997;Interior;0
15191;2012;2012m08;São Fidélis;3304805;Interior;0
15192;2012;2012m08;Cambuci;3300902;Interior;0
15193;2012;2012m08;"Itaperuna;São José de Ubá";9999996;Interior;0
15194;2012;2012m08;Bom Jesus de Itabapoana;3300605;Interior;0
15195;2012;2012m08;São João da Barra;3305000;Interior;0
15196;2012;2012m08;Campos dos Goytacazes;3301009;Interior;3
15197;2012;2012m08;São Francisco de Itabapoana;3304755;Interior;0
15198;2012;2012m08;"Cardoso Moreira;Italva";9999995;Interior;0
15199;2012;2012m08;Nova Friburgo;3303401;Interior;0
15200;2012;2012m08;Duas Barras;3301603;Interior;0
15201;2012;2012m08;Cantagalo;3301108;Interior;0
15202;2012;2012m08;"Cordeiro;Macuco";9999998;Interior;0
15203;2012;2012m08;São Sebastião do Alto;3305307;Interior;0
15204;2012;2012m08;Santa Maria Madalena;3304607;Interior;0
15205;2012;2012m08;Trajano de Morais;3305901;Interior;0
15206;2012;2012m08;Bom Jardim;3300506;Interior;0
15207;2012;2012m08;Cachoeiras de Macacu;3300803;Interior;0
15208;2012;2012m08;Mangaratiba;3302601;Interior;1
15209;2012;2012m08;Angra dos Reis;3300100;Interior;1
15210;2012;2012m08;Paraty;3303807;Interior;0
15211;2012;2012m08;Rio Claro;3304409;Interior;0
15212;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15213;2012;2012m09;Rio de Janeiro;3304557;Capital;8
15214;2012;2012m09;Rio de Janeiro;3304557;Capital;3
15215;2012;2012m09;Rio de Janeiro;3304557;Capital;5
15216;2012;2012m09;Rio de Janeiro;3304557;Capital;0
15217;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15218;2012;2012m09;Rio de Janeiro;3304557;Capital;3
15219;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15220;2012;2012m09;Rio de Janeiro;3304557;Capital;0
15221;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15222;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15223;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15224;2012;2012m09;Rio de Janeiro;3304557;Capital;10
15225;2012;2012m09;Rio de Janeiro;3304557;Capital;8
15226;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15227;2012;2012m09;Rio de Janeiro;3304557;Capital;0
15228;2012;2012m09;Rio de Janeiro;3304557;Capital;18
15229;2012;2012m09;Rio de Janeiro;3304557;Capital;7
15230;2012;2012m09;Rio de Janeiro;3304557;Capital;0
15231;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15232;2012;2012m09;Rio de Janeiro;3304557;Capital;6
15233;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15234;2012;2012m09;Rio de Janeiro;3304557;Capital;8
15235;2012;2012m09;Rio de Janeiro;3304557;Capital;4
15236;2012;2012m09;Rio de Janeiro;3304557;Capital;12
15237;2012;2012m09;Rio de Janeiro;3304557;Capital;5
15238;2012;2012m09;Rio de Janeiro;3304557;Capital;3
15239;2012;2012m09;Rio de Janeiro;3304557;Capital;8
15240;2012;2012m09;Rio de Janeiro;3304557;Capital;13
15241;2012;2012m09;Rio de Janeiro;3304557;Capital;5
15242;2012;2012m09;Rio de Janeiro;3304557;Capital;8
15243;2012;2012m09;Rio de Janeiro;3304557;Capital;3
15244;2012;2012m09;Rio de Janeiro;3304557;Capital;7
15245;2012;2012m09;Rio de Janeiro;3304557;Capital;5
15246;2012;2012m09;Rio de Janeiro;3304557;Capital;12
15247;2012;2012m09;Rio de Janeiro;3304557;Capital;5
15248;2012;2012m09;Rio de Janeiro;3304557;Capital;1
15249;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15250;2012;2012m09;Rio de Janeiro;3304557;Capital;2
15251;2012;2012m09;Rio de Janeiro;3304557;Capital;7
15252;2012;2012m09;Seropédica;3305554;Baixada Fluminense;0
15253;2012;2012m09;Itaguaí;3302007;Baixada Fluminense;1
15254;2012;2012m09;Paracambi;3303609;Baixada Fluminense;0
15255;2012;2012m09;Nova Iguaçu;3303500;Baixada Fluminense;5
15256;2012;2012m09;Mesquita;3302858;Baixada Fluminense;2
15257;2012;2012m09;Belford Roxo;3300456;Baixada Fluminense;1
15258;2012;2012m09;Queimados;3304144;Baixada Fluminense;0
15259;2012;2012m09;Nova Iguaçu;3303500;Baixada Fluminense;2
15260;2012;2012m09;Nilópolis;3303203;Baixada Fluminense;2
15261;2012;2012m09;Nova Iguaçu;3303500;Baixada Fluminense;5
15262;2012;2012m09;Duque de Caxias;3301702;Baixada Fluminense;15
15263;2012;2012m09;Duque de Caxias;3301702;Baixada Fluminense;13
15264;2012;2012m09;Duque de Caxias;3301702;Baixada Fluminense;1
15265;2012;2012m09;Duque de Caxias;3301702;Baixada Fluminense;10
15266;2012;2012m09;Japeri;3302270;Baixada Fluminense;0
15267;2012;2012m09;São João de Meriti;3305109;Baixada Fluminense;5
15268;2012;2012m09;Magé;3302502;Baixada Fluminense;3
15269;2012;2012m09;Magé;3302502;Baixada Fluminense;1
15270;2012;2012m09;Guapimirim;3301850;Baixada Fluminense;0
15271;2012;2012m09;Tanguá;3305752;Interior;1
15272;2012;2012m09;Itaboraí;3301900;Interior;4
15273;2012;2012m09;São Gonçalo;3304904;Grande Niterói;9
15274;2012;2012m09;São Gonçalo;3304904;Grande Niterói;8
15275;2012;2012m09;São Gonçalo;3304904;Grande Niterói;14
15276;2012;2012m09;São Gonçalo;3304904;Grande Niterói;6
15277;2012;2012m09;Niterói;3303302;Grande Niterói;17
15278;2012;2012m09;Niterói;3303302;Grande Niterói;4
15279;2012;2012m09;Niterói;3303302;Grande Niterói;16
15280;2012;2012m09;Niterói;3303302;Grande Niterói;1
15281;2012;2012m09;Niterói;3303302;Grande Niterói;0
15282;2012;2012m09;Maricá;3302700;Grande Niterói;1
15283;2012;2012m09;Barra do Pirai;3300308;Interior;0
15284;2012;2012m09;Resende;3304201;Interior;0
15285;2012;2012m09;Barra Mansa;3300407;Interior;0
15286;2012;2012m09;Valença;3306107;Interior;0
15287;2012;2012m09;Rio das Flores;3304508;Interior;0
15288;2012;2012m09;Volta Redonda;3306305;Interior;0
15289;2012;2012m09;Piraí;3304003;Interior;0
15290;2012;2012m09;Vassouras;3306206;Interior;0
15291;2012;2012m09;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
15292;2012;2012m09;Mendes;3302809;Interior;0
15293;2012;2012m09;Engenheiro Paulo de Frontin;3301801;Interior;0
15294;2012;2012m09;Itatiaia;3302254;Interior;0
15295;2012;2012m09;"Porto Real;Quatis";9999992;Interior;0
15296;2012;2012m09;Pinheiral;3303955;Interior;0
15297;2012;2012m09;São José do Vale do Rio Preto;3305158;Interior;0
15298;2012;2012m09;Petrópolis;3303906;Interior;1
15299;2012;2012m09;Petrópolis;3303906;Interior;0
15300;2012;2012m09;Paraíba do Sul;3303708;Interior;0
15301;2012;2012m09;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
15302;2012;2012m09;Sapucaia;3305406;Interior;0
15303;2012;2012m09;Teresópolis;3305802;Interior;0
15304;2012;2012m09;Sumidouro;3305703;Interior;0
15305;2012;2012m09;Carmo;3301207;Interior;0
15306;2012;2012m09;Araruama;3300209;Interior;0
15307;2012;2012m09;Rio Bonito;3304300;Interior;1
15308;2012;2012m09;Silva Jardim;3305604;Interior;0
15309;2012;2012m09;Casimiro de Abreu;3301306;Interior;0
15310;2012;2012m09;Conceição de Macabú;3301405;Interior;0
15311;2012;2012m09;Macaé;3302403;Interior;4
15312;2012;2012m09;Saquarema;3305505;Interior;0
15313;2012;2012m09;São Pedro da Aldeia;3305208;Interior;0
15314;2012;2012m09;Cabo Frio;3300704;Interior;0
15315;2012;2012m09;Armação dos Búzios;3300233;Interior;0
15316;2012;2012m09;Rio das Ostras;3304524;Interior;1
15317;2012;2012m09;Iguaba Grande;3301876;Interior;0
15318;2012;2012m09;"Quissamã;Carapebus";9999994;Interior;0
15319;2012;2012m09;Arraial do Cabo;3300258;Interior;0
15320;2012;2012m09;Campos dos Goytacazes;3301009;Interior;0
15321;2012;2012m09;Itaocara;3302106;Interior;0
15322;2012;2012m09;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
15323;2012;2012m09;Miracema;3303005;Interior;0
15324;2012;2012m09;Laje do Muriaé;3302304;Interior;0
15325;2012;2012m09;Porciúncula;3304102;Interior;0
15326;2012;2012m09;"Natividade;Varre-Sai";9999997;Interior;0
15327;2012;2012m09;São Fidélis;3304805;Interior;0
15328;2012;2012m09;Cambuci;3300902;Interior;0
15329;2012;2012m09;"Itaperuna;São José de Ubá";9999996;Interior;0
15330;2012;2012m09;Bom Jesus de Itabapoana;3300605;Interior;0
15331;2012;2012m09;São João da Barra;3305000;Interior;0
15332;2012;2012m09;Campos dos Goytacazes;3301009;Interior;2
15333;2012;2012m09;São Francisco de Itabapoana;3304755;Interior;0
15334;2012;2012m09;"Cardoso Moreira;Italva";9999995;Interior;0
15335;2012;2012m09;Nova Friburgo;3303401;Interior;0
15336;2012;2012m09;Duas Barras;3301603;Interior;0
15337;2012;2012m09;Cantagalo;3301108;Interior;0
15338;2012;2012m09;"Cordeiro;Macuco";9999998;Interior;0
15339;2012;2012m09;São Sebastião do Alto;3305307;Interior;0
15340;2012;2012m09;Santa Maria Madalena;3304607;Interior;0
15341;2012;2012m09;Trajano de Morais;3305901;Interior;0
15342;2012;2012m09;Bom Jardim;3300506;Interior;0
15343;2012;2012m09;Cachoeiras de Macacu;3300803;Interior;0
15344;2012;2012m09;Mangaratiba;3302601;Interior;0
15345;2012;2012m09;Angra dos Reis;3300100;Interior;1
15346;2012;2012m09;Paraty;3303807;Interior;0
15347;2012;2012m09;Rio Claro;3304409;Interior;0
15348;2012;2012m10;Rio de Janeiro;3304557;Capital;3
15349;2012;2012m10;Rio de Janeiro;3304557;Capital;8
15350;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15351;2012;2012m10;Rio de Janeiro;3304557;Capital;6
15352;2012;2012m10;Rio de Janeiro;3304557;Capital;1
15353;2012;2012m10;Rio de Janeiro;3304557;Capital;8
15354;2012;2012m10;Rio de Janeiro;3304557;Capital;7
15355;2012;2012m10;Rio de Janeiro;3304557;Capital;2
15356;2012;2012m10;Rio de Janeiro;3304557;Capital;0
15357;2012;2012m10;Rio de Janeiro;3304557;Capital;3
15358;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15359;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15360;2012;2012m10;Rio de Janeiro;3304557;Capital;10
15361;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15362;2012;2012m10;Rio de Janeiro;3304557;Capital;2
15363;2012;2012m10;Rio de Janeiro;3304557;Capital;0
15364;2012;2012m10;Rio de Janeiro;3304557;Capital;15
15365;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15366;2012;2012m10;Rio de Janeiro;3304557;Capital;4
15367;2012;2012m10;Rio de Janeiro;3304557;Capital;0
15368;2012;2012m10;Rio de Janeiro;3304557;Capital;7
15369;2012;2012m10;Rio de Janeiro;3304557;Capital;1
15370;2012;2012m10;Rio de Janeiro;3304557;Capital;8
15371;2012;2012m10;Rio de Janeiro;3304557;Capital;6
15372;2012;2012m10;Rio de Janeiro;3304557;Capital;15
15373;2012;2012m10;Rio de Janeiro;3304557;Capital;3
15374;2012;2012m10;Rio de Janeiro;3304557;Capital;1
15375;2012;2012m10;Rio de Janeiro;3304557;Capital;4
15376;2012;2012m10;Rio de Janeiro;3304557;Capital;8
15377;2012;2012m10;Rio de Janeiro;3304557;Capital;9
15378;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15379;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15380;2012;2012m10;Rio de Janeiro;3304557;Capital;5
15381;2012;2012m10;Rio de Janeiro;3304557;Capital;4
15382;2012;2012m10;Rio de Janeiro;3304557;Capital;10
15383;2012;2012m10;Rio de Janeiro;3304557;Capital;6
15384;2012;2012m10;Rio de Janeiro;3304557;Capital;1
15385;2012;2012m10;Rio de Janeiro;3304557;Capital;2
15386;2012;2012m10;Rio de Janeiro;3304557;Capital;0
15387;2012;2012m10;Rio de Janeiro;3304557;Capital;4
15388;2012;2012m10;Seropédica;3305554;Baixada Fluminense;2
15389;2012;2012m10;Itaguaí;3302007;Baixada Fluminense;2
15390;2012;2012m10;Paracambi;3303609;Baixada Fluminense;0
15391;2012;2012m10;Nova Iguaçu;3303500;Baixada Fluminense;3
15392;2012;2012m10;Mesquita;3302858;Baixada Fluminense;4
15393;2012;2012m10;Belford Roxo;3300456;Baixada Fluminense;1
15394;2012;2012m10;Queimados;3304144;Baixada Fluminense;2
15395;2012;2012m10;Nova Iguaçu;3303500;Baixada Fluminense;7
15396;2012;2012m10;Nilópolis;3303203;Baixada Fluminense;2
15397;2012;2012m10;Nova Iguaçu;3303500;Baixada Fluminense;8
15398;2012;2012m10;Duque de Caxias;3301702;Baixada Fluminense;14
15399;2012;2012m10;Duque de Caxias;3301702;Baixada Fluminense;8
15400;2012;2012m10;Duque de Caxias;3301702;Baixada Fluminense;1
15401;2012;2012m10;Duque de Caxias;3301702;Baixada Fluminense;9
15402;2012;2012m10;Japeri;3302270;Baixada Fluminense;0
15403;2012;2012m10;São João de Meriti;3305109;Baixada Fluminense;6
15404;2012;2012m10;Magé;3302502;Baixada Fluminense;2
15405;2012;2012m10;Magé;3302502;Baixada Fluminense;1
15406;2012;2012m10;Guapimirim;3301850;Baixada Fluminense;0
15407;2012;2012m10;Tanguá;3305752;Interior;4
15408;2012;2012m10;Itaboraí;3301900;Interior;9
15409;2012;2012m10;São Gonçalo;3304904;Grande Niterói;6
15410;2012;2012m10;São Gonçalo;3304904;Grande Niterói;7
15411;2012;2012m10;São Gonçalo;3304904;Grande Niterói;9
15412;2012;2012m10;São Gonçalo;3304904;Grande Niterói;3
15413;2012;2012m10;Niterói;3303302;Grande Niterói;17
15414;2012;2012m10;Niterói;3303302;Grande Niterói;4
15415;2012;2012m10;Niterói;3303302;Grande Niterói;11
15416;2012;2012m10;Niterói;3303302;Grande Niterói;0
15417;2012;2012m10;Niterói;3303302;Grande Niterói;0
15418;2012;2012m10;Maricá;3302700;Grande Niterói;0
15419;2012;2012m10;Barra do Pirai;3300308;Interior;1
15420;2012;2012m10;Resende;3304201;Interior;0
15421;2012;2012m10;Barra Mansa;3300407;Interior;1
